donor,recipient,W
1786,5825,0.0131215907247544
1786,4998,0.0243924520984601
1786,3328,0.020783258109416
1786,7306,0.0293300387893282
1786,7272,0.0552177515536379
7037,1786,0.233058219124259
7037,1742,0.00178864563433587
7037,859,0.000808396883947021
7037,130,0.000708852213101606
7037,717,0.00314446630204043
7037,1926,0.00364333943856615
7037,265,0.00291799235637843
7037,5825,0.0215187040253689
7037,4998,0.0400023113180568
7037,3328,0.0340834270265461
7037,7306,0.0480996882923245
7037,7272,0.0905541467916291
1742,1786,0.00109067330159404
1742,7037,0.00178864563433587
1742,859,0.175986017556844
1742,130,0.154315387029971
1742,717,0.171135649093515
1742,1926,0.0463832004929228
1742,265,0.0371488374292083
1742,5825,0.0414003834372329
1742,4998,0.0152904279156772
1742,3328,0.00286034654241593
1742,7306,0.0040366180604749
1742,7272,0.00171074753143596
859,1786,0.000492941073115472
859,7037,0.000808396883947021
859,1742,0.175986017556844
859,130,0.422163510046699
859,717,0.0773465256637132
859,1926,0.020963366933155
859,265,0.0167898010894578
859,5825,0.0187113312566788
859,4998,0.00691066695602876
859,3328,0.00129276318769326
859,7306,0.00182439125958217
859,7272,0.000773190031096566
130,1786,0.000432241115156851
130,7037,0.000708852213101606
130,1742,0.154315387029971
130,859,0.422163510046699
130,717,0.0678222009277766
130,1926,0.0183819721967184
130,265,0.0147223324287058
130,5825,0.0164072485121594
130,4998,0.00605969872356678
130,3328,0.00113357444197262
130,7306,0.00159973870211355
130,7272,0.000677980674560368
717,1786,0.00191742029698971
717,7037,0.00314446630204043
717,1742,0.171135649093515
717,859,0.0773465256637132
717,130,0.0678222009277766
717,1926,0.0815423738111967
717,265,0.0653082227209845
717,5825,0.0727825054392446
717,4998,0.0268808054550602
717,3328,0.00502853284190321
717,7306,0.0070964361088126
717,7272,0.00300752024919492
1926,1786,0.00222162119651171
1926,7037,0.00364333943856615
1926,1742,0.0463832004929228
1926,859,0.020963366933155
1926,130,0.0183819721967184
1926,717,0.0815423738111967
1926,265,0.392806295131889
1926,5825,0.084329532274646
1926,4998,0.0311454756539432
1926,3328,0.0058263152666457
1926,7306,0.00822229372651406
1926,7272,0.00348466673949343
265,1786,0.00177932190494465
265,7037,0.00291799235637843
265,1742,0.0371488374292083
265,859,0.0167898010894578
265,130,0.0147223324287058
265,717,0.0653082227209845
265,1926,0.392806295131889
265,5825,0.0675404899114282
265,4998,0.0249447687832633
265,3328,0.00466636274236748
265,7306,0.00658532937993522
265,7272,0.00279090957123932
5825,1786,0.0131215907247544
5825,7037,0.0215187040253689
5825,1742,0.0414003834372329
5825,859,0.0187113312566788
5825,130,0.0164072485121594
5825,717,0.0727825054392446
5825,1926,0.084329532274646
5825,265,0.0675404899114282
5825,4998,0.183954935747162
5825,3328,0.0344120430982349
5825,7306,0.0485634424389884
5825,7272,0.0205815333593285
4998,1786,0.0243924520984601
4998,7037,0.0400023113180568
4998,1742,0.0152904279156772
4998,859,0.00691066695602876
4998,130,0.00605969872356678
4998,717,0.0268808054550602
4998,1926,0.0311454756539432
4998,265,0.0249447687832633
4998,5825,0.183954935747162
4998,3328,0.0639704537728256
4998,7306,0.0902772741718417
4998,7272,0.0382601528359798
3328,1786,0.020783258109416
3328,7037,0.0340834270265461
3328,1742,0.00286034654241593
3328,859,0.00129276318769326
3328,130,0.00113357444197262
3328,717,0.00502853284190321
3328,1926,0.0058263152666457
3328,265,0.00466636274236748
3328,5825,0.0344120430982349
3328,4998,0.0639704537728256
3328,7306,0.327022891476898
3328,7272,0.0325990445112352
7306,1786,0.0293300387893282
7306,7037,0.0480996882923245
7306,1742,0.0040366180604749
7306,859,0.00182439125958217
7306,130,0.00159973870211355
7306,717,0.0070964361088126
7306,1926,0.00822229372651406
7306,265,0.00658532937993522
7306,5825,0.0485634424389884
7306,4998,0.0902772741718417
7306,3328,0.327022891476898
7306,7272,0.0460048773380909
7272,1786,0.0552177515536379
7272,7037,0.0905541467916291
7272,1742,0.00171074753143596
7272,859,0.000773190031096566
7272,130,0.000677980674560368
7272,717,0.00300752024919492
7272,1926,0.00348466673949343
7272,265,0.00279090957123932
7272,5825,0.0205815333593285
7272,4998,0.0382601528359798
7272,3328,0.0325990445112352
7272,7306,0.0460048773380909
4201,5243,0.382492883636844
4201,4146,0.00573055968659269
4201,1662,0.00430543315556713
4201,7164,0.0149325975495671
4201,6688,0.0286421861200392
4201,8356,0.0663642685004002
5243,4201,0.382492883636844
5243,4146,0.00630964802934299
5243,1662,0.00474050866079443
5243,7164,0.0164415763650513
5243,6688,0.0315365554312611
5243,8356,0.0730705548608139
4146,4201,0.00573055968659269
4146,5243,0.00630964802934299
4146,1662,0.337379509679035
4146,7164,0.169891210521237
4146,6688,0.0732595726087173
4146,8356,0.0345951382908036
1662,4201,0.00430543315556713
1662,5243,0.00474050866079443
1662,4146,0.337379509679035
1662,7164,0.127641153852545
1662,6688,0.0550407307701893
1662,8356,0.0259917117288098
7164,4201,0.0149325975495671
7164,5243,0.0164415763650513
7164,4146,0.169891210521237
7164,1662,0.127641153852545
7164,6688,0.19089858133381
7164,8356,0.0901474385611627
6688,4201,0.0286421861200392
6688,5243,0.0315365554312611
6688,4146,0.0732595726087173
6688,1662,0.0550407307701893
6688,7164,0.19089858133381
6688,8356,0.17291162538486
8356,4201,0.0663642685004002
8356,5243,0.0730705548608139
8356,4146,0.0345951382908036
8356,1662,0.0259917117288098
8356,7164,0.0901474385611627
8356,6688,0.17291162538486
6796,7202,0.431141056789508
6796,5691,0.183093096300932
6796,2621,0.0482280830750845
7202,6796,0.431141056789508
7202,5691,0.189578082394291
7202,2621,0.0499362766354645
5691,6796,0.183093096300932
5691,7202,0.189578082394291
5691,2621,0.088472378723074
2621,6796,0.0482280830750845
2621,7202,0.0499362766354645
2621,5691,0.088472378723074
8776,7660,0.359680550948902
7660,8776,0.359680550948902
5879,5757,0.213549275861123
5879,6185,0.221662316596828
5879,6925,0.209944215203525
5879,4043,0.00950365218453057
5879,4136,0.00959148876803849
5879,6601,0.0241881113313942
5879,6135,0.046678645938009
5757,5879,0.213549275861123
5757,6185,0.464238236613815
5757,6925,0.103935595292416
5757,4043,0.00470490575934036
5757,4136,0.0047483903944683
5757,6601,0.0119746369186241
5757,6135,0.0231088665544209
6185,5879,0.221662316596828
6185,5757,0.464238236613815
6185,6925,0.107884256392281
6185,4043,0.00488365182124696
6185,4136,0.00492878849951458
6185,6601,0.0124295704075077
6185,6135,0.0239868052641449
6925,5879,0.209944215203525
6925,5757,0.103935595292416
6925,6185,0.107884256392281
6925,4043,0.020973156939733
6925,4136,0.0211669993084553
6925,6601,0.053379589780739
6925,6135,0.103012878415905
4043,5879,0.00950365218453057
4043,5757,0.00470490575934036
4043,6185,0.00488365182124696
4043,6925,0.020973156939733
4043,4136,0.361391629612192
4043,6601,0.195608767607486
4043,6135,0.0883128793560306
4136,5879,0.00959148876803849
4136,5757,0.0047483903944683
4136,6185,0.00492878849951458
4136,6925,0.0211669993084553
4136,4043,0.361391629612192
4136,6601,0.197416662669008
4136,6135,0.089129102577563
6601,5879,0.0241881113313942
6601,5757,0.0119746369186241
6601,6185,0.0124295704075077
6601,6925,0.053379589780739
6601,4043,0.195608767607486
6601,4136,0.197416662669008
6601,6135,0.224768511766107
6135,5879,0.046678645938009
6135,5757,0.0231088665544209
6135,6185,0.0239868052641449
6135,6925,0.103012878415905
6135,4043,0.0883128793560306
6135,4136,0.089129102577563
6135,6601,0.224768511766107
5925,5082,0.233164119018751
5082,5925,0.233164119018751
3915,6563,0.173283740059647
3915,867,0.0966317079791029
6563,3915,0.173283740059647
6563,867,0.247162551778702
867,3915,0.0966317079791029
867,6563,0.247162551778702
7336,8150,0.381192467999784
7336,2400,0.0499698568887967
7336,2726,0.0523729715659951
8150,7336,0.381192467999784
8150,2400,0.0542799650285165
8150,2726,0.0568903583487963
2400,7336,0.0499698568887967
2400,8150,0.0542799650285165
2400,2726,0.36310414427334
2726,7336,0.0523729715659951
2726,8150,0.0568903583487963
2726,2400,0.36310414427334
4478,1308,0.0670136126221406
4478,918,0.063938717475864
4478,2715,0.158395356139658
4478,6343,0.153516045524334
1308,4478,0.0670136126221406
1308,918,0.33496415391924
1308,2715,0.181653457287621
1308,6343,0.0269919640830843
918,4478,0.063938717475864
918,1308,0.33496415391924
918,2715,0.173318354727674
918,6343,0.0257534476667924
2715,4478,0.158395356139658
2715,1308,0.181653457287621
2715,918,0.173318354727674
2715,6343,0.063799004359846
6343,4478,0.153516045524334
6343,1308,0.0269919640830843
6343,918,0.0257534476667924
6343,2715,0.063799004359846
6735,6223,0.211689146294415
6735,4707,0.182145929271571
6223,6735,0.211689146294415
6223,4707,0.348945678365283
4707,6735,0.182145929271571
4707,6223,0.348945678365283
3508,1596,0.0124459885142122
3508,1141,0.0117673651522218
3508,5953,0.0391415974483995
3508,5862,0.0776576129320358
3508,7114,0.172820916727571
3508,6696,0.160809344663289
3508,5356,0.068201399710878
3508,7301,0.0380743702837924
1596,3508,0.0124459885142122
1596,1141,0.398547591519358
1596,5953,0.141403669429099
1596,5862,0.0661262961968568
1596,7114,0.0349733306441469
1596,6696,0.0079950781180412
1596,5356,0.00339081985309962
1596,7301,0.00189297186274548
1141,3508,0.0117673651522218
1141,1596,0.398547591519358
1141,5953,0.133693568022837
1141,5862,0.0625207288777293
1141,7114,0.0330663933852358
1141,6696,0.00755914273326682
1141,5356,0.00320593381001944
1141,7301,0.00178975668396056
5953,3508,0.0391415974483995
5953,1596,0.141403669429099
5953,1141,0.133693568022837
5953,5862,0.207961694929689
5953,7114,0.10998821250235
5953,6696,0.0251438548981085
5953,5356,0.0106638460704435
5953,7301,0.00595323887275985
5862,3508,0.0776576129320358
5862,1596,0.0661262961968568
5862,1141,0.0625207288777293
5862,5953,0.207961694929689
5862,7114,0.21821853451061
5862,6696,0.0498858472465443
5862,5356,0.0211572568441295
5862,7301,0.0118113298948058
7114,3508,0.172820916727571
7114,1596,0.0349733306441469
7114,1141,0.0330663933852358
7114,5953,0.10998821250235
7114,5862,0.21821853451061
7114,6696,0.111017033969671
7114,5356,0.0470838129732774
7114,7301,0.0262851867720754
6696,3508,0.160809344663289
6696,1596,0.0079950781180412
6696,1141,0.00755914273326682
6696,5953,0.0251438548981085
6696,5862,0.0498858472465443
6696,7114,0.111017033969671
6696,5356,0.18074037693091
6696,7301,0.100900803585738
5356,3508,0.068201399710878
5356,1596,0.00339081985309962
5356,1141,0.00320593381001944
5356,5953,0.0106638460704435
5356,5862,0.0211572568441295
5356,7114,0.0470838129732774
5356,6696,0.18074037693091
5356,7301,0.18131449463215
7301,3508,0.0380743702837924
7301,1596,0.00189297186274548
7301,1141,0.00178975668396056
7301,5953,0.00595323887275985
7301,5862,0.0118113298948058
7301,7114,0.0262851867720754
7301,6696,0.100900803585738
7301,5356,0.18131449463215
2000,870,0.16741346620739
2000,989,0.170608466295568
2000,536,0.0651542552446813
2000,128,0.0301793353065238
2000,933,0.0086909983900812
2000,455,0.00798902100068413
2000,1389,0.0182077398954241
2000,189,0.0600652437487654
2000,2732,0.0415974313023495
2000,3148,0.0161862166741004
2000,6192,0.00803388439430082
870,2000,0.16741346620739
870,989,0.470427431930366
870,536,0.0286664786351494
870,128,0.013278261988239
870,933,0.00382385338811341
870,455,0.00351499835232276
870,1389,0.00801101608400536
870,189,0.026427422432698
870,2732,0.0183019799892999
870,3148,0.00712158910771794
870,6192,0.00353473728587028
989,2000,0.170608466295568
989,870,0.470427431930366
989,536,0.0292135636686411
989,128,0.013531670804055
989,933,0.00389682966767424
989,455,0.00358208029202588
989,1389,0.00816390221482043
989,189,0.0269317762276202
989,2732,0.0186512638850601
989,3148,0.00725750098113279
989,6192,0.00360219593299039
536,2000,0.0651542552446813
536,870,0.0286664786351494
536,989,0.0292135636686411
536,128,0.10074913161311
536,933,0.0290135793833185
536,455,0.0266701343844319
536,1389,0.0607837768615404
536,189,0.0500286737728317
536,2732,0.0346467306304039
536,3148,0.0134815894028829
536,6192,0.00669146675192475
128,2000,0.0301793353065238
128,870,0.013278261988239
128,989,0.013531670804055
128,536,0.10074913161311
128,933,0.061968402321753
128,455,0.0569631756107945
128,1389,0.129824503534275
128,189,0.0231731928338516
128,2732,0.0160483040907006
128,3148,0.00624464826628029
128,6192,0.00309947551453715
933,2000,0.0086909983900812
933,870,0.00382385338811341
933,989,0.00389682966767424
933,536,0.0290135793833185
933,128,0.061968402321753
933,455,0.323106890033852
933,1389,0.170362380927689
933,189,0.0066733802970309
933,2732,0.00462156583633112
933,3148,0.00179832416710428
933,6192,0.000892582173641027
455,2000,0.00798902100068413
455,870,0.00351499835232276
455,989,0.00358208029202588
455,536,0.0266701343844319
455,128,0.0569631756107945
455,933,0.323106890033852
455,1389,0.156602104599532
455,189,0.00613436718609649
455,2732,0.00424827906591623
455,3148,0.00165307239654197
455,6192,0.000820487751809125
1389,2000,0.0182077398954241
1389,870,0.00801101608400536
1389,989,0.00816390221482043
1389,536,0.0607837768615404
1389,128,0.129824503534275
1389,933,0.170362380927689
1389,455,0.156602104599532
1389,189,0.0139808071774883
1389,2732,0.00968223268267216
1389,3148,0.00376750946354555
1389,6192,0.00186996974611064
189,2000,0.0600652437487654
189,870,0.026427422432698
189,989,0.0269317762276202
189,536,0.0500286737728317
189,128,0.0231731928338516
189,933,0.0066733802970309
189,455,0.00613436718609649
189,1389,0.0139808071774883
189,2732,0.129573031877217
189,3148,0.0504189105774493
189,6192,0.0250249769307708
2732,2000,0.0415974313023495
2732,870,0.0183019799892999
2732,989,0.0186512638850601
2732,536,0.0346467306304039
2732,128,0.0160483040907006
2732,933,0.00462156583633112
2732,455,0.00424827906591623
2732,1389,0.00968223268267216
2732,189,0.129573031877217
2732,3148,0.141358793002081
2732,6192,0.0701621771141735
3148,2000,0.0161862166741004
3148,870,0.00712158910771794
3148,989,0.00725750098113279
3148,536,0.0134815894028829
3148,128,0.00624464826628029
3148,933,0.00179832416710428
3148,455,0.00165307239654197
3148,1389,0.00376750946354555
3148,189,0.0504189105774493
3148,2732,0.141358793002081
3148,6192,0.146591611315514
6192,2000,0.00803388439430082
6192,870,0.00353473728587028
6192,989,0.00360219593299039
6192,536,0.00669146675192475
6192,128,0.00309947551453715
6192,933,0.000892582173641027
6192,455,0.000820487751809125
6192,1389,0.00186996974611064
6192,189,0.0250249769307708
6192,2732,0.0701621771141735
6192,3148,0.146591611315514
4820,46,0.0175467713179875
4820,142,0.0177089456499433
4820,853,0.0404247369206402
4820,2405,0.0959216220898878
4820,3090,0.20747135029979
4820,5116,0.2134071340077
4820,6194,0.0902773821981914
46,4820,0.0175467713179875
46,142,0.346587392876891
46,853,0.1844720525417
46,2405,0.0803378875604124
46,3090,0.0355462861032176
46,5116,0.0075632689336501
46,6194,0.00319948123274174
142,4820,0.0177089456499433
142,46,0.346587392876891
142,853,0.186177017594433
142,2405,0.0810804026938088
142,3090,0.0358748192047113
142,5116,0.0076331717131694
142,6194,0.00322905212770138
853,4820,0.0404247369206402
853,46,0.1844720525417
853,142,0.186177017594433
853,2405,0.185084646658639
853,3090,0.0818925167592139
853,5116,0.0174244680894333
853,6194,0.00737105332782926
2405,4820,0.0959216220898878
2405,46,0.0803378875604124
2405,142,0.0810804026938088
2405,853,0.185084646658639
2405,3090,0.194318223022407
2405,5116,0.0413455564713533
2405,6194,0.0174903647018032
3090,4820,0.20747135029979
3090,46,0.0355462861032176
3090,142,0.0358748192047113
3090,853,0.0818925167592139
3090,2405,0.194318223022407
3090,5116,0.0894273704209199
3090,6194,0.037830360901512
5116,4820,0.2134071340077
5116,46,0.0075632689336501
5116,142,0.0076331717131694
5116,853,0.0174244680894333
5116,2405,0.0413455564713533
5116,3090,0.0894273704209199
5116,6194,0.185043189284798
6194,4820,0.0902773821981914
6194,46,0.00319948123274174
6194,142,0.00322905212770138
6194,853,0.00737105332782926
6194,2405,0.0174903647018032
6194,3090,0.037830360901512
6194,5116,0.185043189284798
4488,8141,0.316564903507467
8141,4488,0.316564903507467
4656,6368,0.425602675389039
4656,4520,0.0412032804472738
4656,2436,0.0327983322322979
4656,2859,0.0346947367257725
4656,1944,0.0306950932632142
4656,3711,0.0245218914178075
4656,3533,0.0120358563400826
4656,3577,0.00607733490673878
4656,3691,0.00613047285445187
6368,4656,0.425602675389039
6368,4520,0.0477233634392304
6368,2436,0.0379884007373044
6368,2859,0.0401848957708902
6368,1944,0.0355523413597125
6368,3711,0.0284022806836198
6368,3533,0.0139404324166653
6368,3577,0.00703902357646881
6368,3691,0.00710057017090494
4520,4656,0.0412032804472738
4520,6368,0.0477233634392304
4520,2436,0.309909872880337
4520,2859,0.0814550045999208
4520,1944,0.072064791346084
4520,3711,0.0120428007096142
4520,3533,0.0059108580493878
4520,3577,0.00298460391494469
4520,3691,0.00301070017740354
2436,4656,0.0327983322322979
2436,6368,0.0379884007373044
2436,4520,0.309909872880337
2436,2859,0.0648392136220872
2436,1944,0.0573644851371652
2436,3711,0.00958622164045223
2436,3533,0.00470511774735646
2436,3577,0.00237578245522074
2436,3691,0.00239655541011306
2859,4656,0.0346947367257725
2859,6368,0.0401848957708902
2859,4520,0.0814550045999208
2859,2436,0.0648392136220872
2859,1944,0.393308822647627
2859,3711,0.0101404984148211
2859,3533,0.00497716836185775
2859,3577,0.00251315055344258
2859,3691,0.00253512460370528
1944,4656,0.0306950932632142
1944,6368,0.0355523413597125
1944,4520,0.072064791346084
1944,2436,0.0573644851371652
1944,2859,0.393308822647627
1944,3711,0.00897149175791822
1944,3533,0.00440339548506953
1944,3577,0.00222343207939996
1944,3691,0.00224287293947955
3711,4656,0.0245218914178075
3711,6368,0.0284022806836198
3711,4520,0.0120428007096142
3711,2436,0.00958622164045223
3711,2859,0.0101404984148211
3711,1944,0.00897149175791822
3711,3533,0.15242250307706
3711,3577,0.076963580517143
3711,3691,0.0776365213341445
3533,4656,0.0120358563400826
3533,6368,0.0139404324166653
3533,4520,0.0059108580493878
3533,2436,0.00470511774735646
3533,2859,0.00497716836185775
3533,1944,0.00440339548506953
3533,3711,0.15242250307706
3533,3577,0.183765227453776
3533,3691,0.185372002001793
3577,4656,0.00607733490673878
3577,6368,0.00703902357646881
3577,4520,0.00298460391494469
3577,2436,0.00237578245522074
3577,2859,0.00251315055344258
3577,1944,0.00222343207939996
3577,3711,0.076963580517143
3577,3533,0.183765227453776
3577,3691,0.401208640953577
3691,4656,0.00613047285445187
3691,6368,0.00710057017090494
3691,4520,0.00301070017740354
3691,2436,0.00239655541011306
3691,2859,0.00253512460370528
3691,1944,0.00224287293947955
3691,3711,0.0776365213341445
3691,3533,0.185372002001793
3691,3577,0.401208640953577
3027,6164,0.321351550241649
6164,3027,0.321351550241649
175,2575,0.337848990925482
175,8160,0.0847948673563813
2575,175,0.337848990925482
2575,8160,0.116865104347446
8160,175,0.0847948673563813
8160,2575,0.116865104347446
3910,8130,0.246306067907642
8130,3910,0.246306067907642
8559,2937,0.120509512819993
8559,3097,0.0608295897540706
8559,2471,0.0142827760429179
8559,3504,0.00800422162652416
8559,560,0.00556372420277385
8559,2582,0.029090276190474
2937,8559,0.120509512819993
2937,3097,0.0875373691236862
2937,2471,0.0205537575320599
2937,3504,0.0115185472383027
2937,560,0.00800652743524395
2937,2582,0.0418626240139173
3097,8559,0.0608295897540706
3097,2937,0.0875373691236862
3097,2471,0.0448447507158607
3097,3504,0.0251314816137554
3097,560,0.0174688606875489
3097,2582,0.0913370188048423
2471,8559,0.0142827760429179
2471,2937,0.0205537575320599
2471,3097,0.0448447507158607
2471,3504,0.156268937668042
2471,560,0.108622338462534
2471,2582,0.0948710258443425
3504,8559,0.00800422162652416
3504,2937,0.0115185472383027
3504,3097,0.0251314816137554
3504,2471,0.156268937668042
3504,560,0.33065874378039
3504,2582,0.053166745352025
560,8559,0.00556372420277385
560,2937,0.00800652743524395
560,3097,0.0174688606875489
560,2471,0.108622338462534
560,3504,0.33065874378039
560,2582,0.0369561366114033
2582,8559,0.029090276190474
2582,2937,0.0418626240139173
2582,3097,0.0913370188048423
2582,2471,0.0948710258443425
2582,3504,0.053166745352025
2582,560,0.0369561366114033
6159,3837,0.231146180880311
3837,6159,0.231146180880311
1119,3125,0.388703424004678
1119,7513,0.12788739470812
3125,1119,0.388703424004678
3125,7513,0.162745567757474
7513,1119,0.12788739470812
7513,3125,0.162745567757474
3610,485,0.0396860303720789
3610,855,0.0427907359497341
3610,1740,0.0237077988489557
3610,2276,0.0252516112306658
3610,931,0.0431786650011434
485,3610,0.0396860303720789
485,855,0.178561242267874
485,1740,0.0225053183408003
485,2276,0.023970827194246
485,931,0.0409886049553819
855,3610,0.0427907359497341
855,485,0.178561242267874
855,1740,0.024265947628348
855,2276,0.0258461057291167
855,931,0.0441952131556017
1740,3610,0.0237077988489557
1740,485,0.0225053183408003
1740,855,0.024265947628348
1740,2276,0.444928764574512
1740,931,0.132902069709922
2276,3610,0.0252516112306658
2276,485,0.023970827194246
2276,855,0.0258461057291167
2276,1740,0.444928764574512
2276,931,0.141556431174699
931,3610,0.0431786650011434
931,485,0.0409886049553819
931,855,0.0441952131556017
931,1740,0.132902069709922
931,2276,0.141556431174699
4880,1343,0.333786373662145
1343,4880,0.333786373662145
172,6375,0.203254236287709
6375,172,0.203254236287709
3637,3020,0.359007729200315
3637,3410,0.0380441466795984
3637,4609,0.0433829513943904
3637,3169,0.074023671010992
3637,3462,0.0218951057159868
3637,3128,0.0210835348053994
3020,3637,0.359007729200315
3020,3410,0.0356045125154176
3020,4609,0.0406009589040317
3020,3169,0.069276799480993
3020,3462,0.0204910514107889
3020,3128,0.0197315236209685
3410,3637,0.0380441466795984
3410,3020,0.0356045125154176
3410,4609,0.415033897338789
3410,3169,0.156839741360056
3410,3462,0.0106286219614403
3410,3128,0.010234658099588
4609,3637,0.0433829513943904
4609,3020,0.0406009589040317
4609,3410,0.415033897338789
4609,3169,0.178849349242492
4609,3462,0.0121201559290009
4609,3128,0.0116709063975598
3169,3637,0.074023671010992
3169,3020,0.069276799480993
3169,3410,0.156839741360056
3169,4609,0.178849349242492
3169,3462,0.0206804379659217
3169,3128,0.0199138903141744
3462,3637,0.0218951057159868
3462,3020,0.0204910514107889
3462,3410,0.0106286219614403
3462,4609,0.0121201559290009
3462,3169,0.0206804379659217
3462,3128,0.374612561614275
3128,3637,0.0210835348053994
3128,3020,0.0197315236209685
3128,3410,0.010234658099588
3128,4609,0.0116709063975598
3128,3169,0.0199138903141744
3128,3462,0.374612561614275
2763,2283,0.0699423601839875
2763,3019,0.0383594618626947
2763,1581,0.0160531011149372
2763,1935,0.0166723932119688
2763,1991,0.134600923130064
2283,2763,0.0699423601839875
2283,3019,0.182482352018803
2283,1581,0.076367276974193
2283,1935,0.0793133526740425
2283,1991,0.135901731183243
3019,2763,0.0383594618626947
3019,2283,0.182482352018803
3019,1581,0.192582819459445
3019,1935,0.200012226230223
3019,1991,0.0745344775424275
1581,2763,0.0160531011149372
1581,2283,0.076367276974193
1581,3019,0.192582819459445
1581,1935,0.377699355904875
1581,1991,0.0311920305039844
1935,2763,0.0166723932119688
1935,2283,0.0793133526740425
1935,3019,0.200012226230223
1935,1581,0.377699355904875
1935,1991,0.0323953480339234
1991,2763,0.134600923130064
1991,2283,0.135901731183243
1991,3019,0.0745344775424275
1991,1581,0.0311920305039844
1991,1935,0.0323953480339234
3732,3592,0.442980410352058
3732,3604,0.205150693611294
3732,7035,0.086866014500583
3592,3732,0.442980410352058
3592,3604,0.20327197212531
3592,7035,0.0860705161039101
3604,3732,0.205150693611294
3604,3592,0.20327197212531
3604,7035,0.17214103220782
7035,3732,0.086866014500583
7035,3592,0.0860705161039101
7035,3604,0.17214103220782
1288,1733,0.376228666129218
1733,1288,0.376228666129218
2024,2773,0.360627867663695
2024,4932,0.176146764731491
2024,7608,0.0509087045590927
2773,2024,0.360627867663695
2773,4932,0.195346630677805
2773,7608,0.0564577153770038
4932,2024,0.176146764731491
4932,2773,0.195346630677805
4932,7608,0.141510346660012
7608,2024,0.0509087045590927
7608,2773,0.0564577153770038
7608,4932,0.141510346660012
5166,2848,0.365318391008827
2848,5166,0.365318391008827
9084,8346,0.424008084587974
8346,9084,0.424008084587974
6732,4521,0.394310419359123
6732,3336,0.151883465682246
4521,6732,0.394310419359123
4521,3336,0.123595234441648
3336,6732,0.151883465682246
3336,4521,0.123595234441648
4337,3932,0.0868970514010396
4337,3833,0.0861012687757798
3932,4337,0.0868970514010396
3932,3833,0.33835212320558
3833,4337,0.0861012687757798
3833,3932,0.33835212320558
5148,6651,0.274520640861982
6651,5148,0.274520640861982
3836,6093,0.254309042528079
3836,7413,0.125113572215232
6093,3836,0.254309042528079
6093,7413,0.154971898180608
7413,3836,0.125113572215232
7413,6093,0.154971898180608
5560,1362,0.0394280396852196
5560,4600,0.0561094732602493
5560,1962,0.0424222707676182
5560,1384,0.0394280396852196
5560,558,0.140784364129464
5560,3659,0.190953431966285
1362,5560,0.0394280396852196
1362,4600,0.348512300410604
1362,1962,0.065741076453557
1362,1384,0.0611009671207525
1362,558,0.048932783221443
1362,3659,0.0154191246753249
4600,5560,0.0561094732602493
4600,1362,0.348512300410604
4600,1962,0.0935551754746166
4600,1384,0.0869519029657064
4600,558,0.0696355363754586
4600,3659,0.0219427334093639
1962,5560,0.0424222707676182
1962,1362,0.065741076453557
1962,4600,0.0935551754746166
1962,1384,0.360700848971424
1962,558,0.0526488203777321
1962,3659,0.0165900787155164
1384,5560,0.0394280396852196
1384,1362,0.0611009671207525
1384,4600,0.0869519029657064
1384,1962,0.360700848971424
1384,558,0.048932783221443
1384,3659,0.0154191246753249
558,5560,0.140784364129464
558,1362,0.048932783221443
558,4600,0.0696355363754586
558,1962,0.0526488203777321
558,1384,0.048932783221443
558,3659,0.0550565455492911
3659,5560,0.190953431966285
3659,1362,0.0154191246753249
3659,4600,0.0219427334093639
3659,1962,0.0165900787155164
3659,1384,0.0154191246753249
3659,558,0.0550565455492911
3118,3398,0.433209575024984
3118,5916,0.182726910579343
3398,3118,0.433209575024984
3398,5916,0.187833588596673
5916,3118,0.182726910579343
5916,3398,0.187833588596673
5814,8574,0.147405701476143
5814,8536,0.147405701476143
8574,5814,0.147405701476143
8574,8536,0.403239629978528
8536,5814,0.147405701476143
8536,8574,0.403239629978528
885,1537,0.33796248937497
1537,885,0.33796248937497
5058,8709,0.299499370213537
8709,5058,0.299499370213537
2779,3685,0.310353951279265
2779,6858,0.118622262138298
3685,2779,0.310353951279265
3685,6858,0.131552000216517
6858,2779,0.118622262138298
6858,3685,0.131552000216517
1982,489,0.345823397216689
1982,6756,0.155107566461814
1982,4216,0.044078581338902
1982,2676,0.0179813069690531
489,1982,0.345823397216689
489,6756,0.126318005436549
489,4216,0.0358971428938868
489,2676,0.0146437912945549
6756,1982,0.155107566461814
6756,489,0.126318005436549
6756,4216,0.139395988471907
6756,2676,0.0568648532423568
4216,1982,0.044078581338902
4216,489,0.0358971428938868
4216,6756,0.139395988471907
4216,2676,0.0918758194482516
2676,1982,0.0179813069690531
2676,489,0.0146437912945549
2676,6756,0.0568648532423568
2676,4216,0.0918758194482516
2448,4247,0.363473351826294
2448,1224,0.120552056152982
2448,1043,0.00401138422682488
2448,849,0.00393828666669918
2448,1465,0.00841627900673156
2448,4794,0.0242847574134086
2448,3655,0.0201094701150718
4247,2448,0.363473351826294
4247,1224,0.14660602999107
4247,1043,0.00487833335266631
4247,849,0.00478943778809409
4247,1465,0.01023522361915
4247,4794,0.0295332322590832
4247,3655,0.0244555727448854
1224,2448,0.120552056152982
1224,4247,0.14660602999107
1224,1043,0.0069762797738178
1224,849,0.00684915432250595
1224,1465,0.0146369217420847
1224,4794,0.0422341148031419
1224,3655,0.0349727878690424
1043,2448,0.00401138422682488
